DIAG_PRINC,TOTAL_OCORRENCIAS,valor_total,idade_media,sexo_majoritario,total_masculino,total_feminino,total_ignorado,descricao_cid
G121,10,8302.220000000001,25.9,Feminino,4,6,0,Atrofia muscular espinal e sindromes correlatas
J982,10,21404.63,65.5,Masculino,9,1,0,Outros transtornos respiratorios
B004,10,9184.19,45.0,Feminino,4,6,0,Infeccoes pelo virus do herpes [herpes simples]
T81 ,10,8001.79,43.9,Feminino,2,8,0,Complicacoes de procedimentos nao classificadas em outra parte
I408,10,8696.119999999999,46.8,Masculino,7,3,0,Miocardite aguda
S859,10,8820.2,59.4,Masculino,6,4,0,Traumatismo de vasos sanguineos da perna
O650,10,6666.219999999999,24.7,Feminino,0,10,0,Obstrucao do trabalho de parto devida a anormalidade pelvica da mae
F61 ,10,4526.85,32.8,Feminino,1,9,0,Transtornos mistos da personalidade e outros transtornos da personalidade
S322,10,3079.7200000000003,48.3,Feminino,2,8,0,Fratura da coluna lombar e da pelve
N764,10,3517.33,45.2,Feminino,0,10,0,Outras afeccoes inflamatorias da vagina e da vulva
A009,9,3097.64,24.22222222222222,Masculino,5,4,0,Colera
T385,9,6395.24,41.666666666666664,Masculino,5,4,0,"Intoxicacao por hormonios, seus substitutos sinteticos e seus antagonistas nao classificados em outra parte"
M996,9,17666.02,48.55555555555556,Masculino,6,3,0,Lesoes biomecanicas nao classificadas em outra parte
Q208,9,71198.34,13.555555555555555,Masculino,6,3,0,Malformacoes congenitas das camaras e das comunicacoes cardiacas
M498,9,18943.05,63.22222222222222,Masculino,5,4,0,Espondilopatias em doencas classificadas em outra parte
D463,9,20202.32,57.333333333333336,Masculino,5,4,0,Sindromes mielodisplasicas
H189,9,22136.16,65.44444444444444,Feminino,3,6,0,Outros transtornos da cornea
L511,9,4060.8599999999997,48.44444444444444,Feminino,4,5,0,Eritema polimorfo (eritema multiforme)
N821,9,3722.96,42.22222222222222,Feminino,0,9,0,Fistulas do trato genital feminino
M303,9,3735.77,5.666666666666667,Feminino,4,5,0,Poliarterite nodosa e afeccoes correlatas
O14 ,9,2654.7200000000003,28.666666666666668,Feminino,1,8,0,Hipertensao gestacional [induzida pela gravidez] com proteinuria significativa
O42 ,9,6517.33,26.88888888888889,Feminino,0,9,0,Ruptura prematura de membranas
B008,9,3793.0,44.55555555555556,Masculino,5,4,0,Infeccoes pelo virus do herpes [herpes simples]
D589,9,5457.82,42.77777777777778,Feminino,4,5,0,Outras anemias hemoliticas hereditarias
N341,9,3753.35,45.77777777777778,Feminino,4,5,0,Uretrite e sindrome uretral
P049,9,38044.130000000005,0.8888888888888888,Feminino,3,6,0,Feto e recem-nascido afetados por influencias nocivas transmitidas ao feto via placenta ou leite materno
E209,9,3154.45,48.888888888888886,Feminino,1,8,0,Hipoparatireoidismo
K286,9,11083.11,54.77777777777778,Masculino,8,1,0,Ulcera gastrojejunal
B231,9,32237.97,46.666666666666664,Masculino,5,4,0,Doenca pelo virus da imunodeficiencia humana [HIV] resultando em outras doencas
O10 ,9,4116.48,29.88888888888889,Feminino,0,9,0,"Hipertensao pre-existente complicando a gravidez, o parto e o puerperio"
M414,9,146059.1,19.555555555555557,Feminino,3,6,0,Escoliose
B022,9,10387.22,59.666666666666664,Feminino,2,7,0,Herpes zoster [Zona]
Q780,9,21173.59,6.555555555555555,Feminino,4,5,0,Outras osteocondrodisplasias
C771,9,11386.189999999999,63.111111111111114,Masculino,6,3,0,Neoplasia maligna secundaria e nao especificada dos ganglios linfaticos
H65 ,9,4055.13,12.222222222222221,Feminino,4,5,0,Otite media nao-supurativa
F420,9,6647.17,37.333333333333336,Feminino,4,5,0,Transtorno obsessivo-compulsivo
D442,9,14057.130000000001,57.55555555555556,Feminino,3,6,0,Neoplasia de comportamento incerto ou desconhecido das glandulas endocrinas
P100,9,33166.47,39.77777777777778,Masculino,5,4,0,Laceracao intracraniana e hemorragia devidas a traumatismo de parto
F348,9,6965.84,45.666666666666664,Feminino,4,5,0,Transtornos de humor [afetivos] persistentes
N391,9,4848.64,57.888888888888886,Feminino,3,6,0,Outros transtornos do trato urinario
F067,9,3594.78,49.44444444444444,Masculino,6,3,0,Outros transtornos mentais devidos a lesao e disfuncao cerebral e a doenca fisica
T812,9,13678.44,51.44444444444444,Feminino,3,6,0,Complicacoes de procedimentos nao classificadas em outra parte
D109,9,3600.46,50.666666666666664,Masculino,6,3,0,Neoplasia benigna da boca e da faringe
K285,9,25206.59,51.22222222222222,Masculino,5,4,0,Ulcera gastrojejunal
I73 ,9,4610.74,64.66666666666667,Masculino,6,3,0,Outras doencas vasculares perifericas
F428,9,5092.37,37.55555555555556,Masculino,5,4,0,Transtorno obsessivo-compulsivo
T918,9,15803.42,51.22222222222222,Masculino,7,2,0,Sequelas de traumatismos do pescoco e do tronco
M028,9,8424.789999999999,50.22222222222222,Feminino,4,5,0,Artropatias reacionais
Q677,9,22807.79,15.11111111111111,Masculino,7,2,0,"Deformidades osteomusculares congenitas da cabeca, da face, da coluna e do torax"
S229,9,17281.600000000002,55.111111111111114,Masculino,7,2,0,"Fratura de costela(s), esterno e coluna toracica"
Q525,9,1106.1499999999999,7.666666666666667,Feminino,0,9,0,Outras malformacoes congenitas dos orgaos genitais femininos
K822,9,44738.51,55.44444444444444,Feminino,4,5,0,Outras doencas da vesicula biliar
Q079,9,24840.83,8.444444444444445,Feminino,4,5,0,Outras malformacoes congenitas do sistema nervoso
F449,9,4941.0,29.0,Feminino,2,7,0,Transtornos dissociativos [de conversao]
S533,9,10920.34,43.0,Masculino,5,4,0,"Luxacao, entorse e distensao das articulacoes e dos ligamentos do cotovelo"
S799,9,5007.11,55.22222222222222,Masculino,6,3,0,Outros traumatismos e os nao especificados do quadril e da coxa
S863,9,4015.01,35.0,Masculino,5,4,0,Traumatismos de musculo e de tendao ao nivel da perna
G320,9,20664.69,64.11111111111111,Masculino,7,2,0,Outros transtornos degenerativos do sistema nervoso em doencas classificadas em outra parte
C024,9,10081.22,57.77777777777778,Feminino,4,5,0,Neoplasia maligna de outras partes e de partes nao especificadas da lingua
S02 ,9,12413.46,40.77777777777778,Masculino,9,0,0,Fratura do cranio e dos ossos da face
O002,9,4938.88,28.666666666666668,Feminino,0,9,0,Gravidez ectopica
I20 ,9,3229.54,58.77777777777778,Masculino,6,3,0,Angina pectoris
N80 ,9,8404.56,35.666666666666664,Feminino,0,9,0,Endometriose
O624,9,6904.16,24.77777777777778,Feminino,0,9,0,Anormalidades da contracao uterina
M753,9,6131.24,56.22222222222222,Feminino,4,5,0,Lesoes do ombro
E213,9,10506.99,61.888888888888886,Feminino,1,8,0,Hiperparatireoidismo e outros transtornos da glandula paratireoide
A050,9,3084.1,42.111111111111114,Feminino,1,8,0,"Outras intoxicacoes alimentares bacterianas, nao classificadas em outra parte"
C843,9,20831.88,45.44444444444444,Masculino,9,0,0,Linfomas de celulas T cutaneas e perifericas
D484,9,20280.69,51.333333333333336,Feminino,4,5,0,Neoplasia de comportamento incerto ou desconhecido de outras localizacoes e de localizacoes nao especificadas
I452,9,82235.91,64.44444444444444,Masculino,7,2,0,Outros transtornos de conducao
C301,9,8483.47,66.11111111111111,Masculino,5,4,0,Neoplasia maligna da cavidade nasal e do ouvido medio
M210,9,8686.92,37.77777777777778,Feminino,4,5,0,Outras deformidades adquiridas dos membros
Q898,9,26424.88,11.444444444444445,Masculino,7,2,0,Outras malformacoes congenitas nao classificadas em outra parte
Z038,9,5245.4800000000005,35.44444444444444,Masculino,6,3,0,Observacao e avaliacao medica por doencas e afeccoes suspeitas
O810,9,9142.300000000001,26.444444444444443,Feminino,0,9,0,Parto unico por forceps ou vacuo-extrator
K119,9,5761.91,42.77777777777778,Masculino,6,3,0,Doencas das glandulas salivares
Q643,9,11483.04,58.0,Masculino,9,0,0,Outras malformacoes congenitas do aparelho urinario
Z462,9,107413.2,65.11111111111111,Feminino,4,5,0,Colocacao e ajustamento de outros aparelhos
K280,9,13154.71,70.44444444444444,Masculino,7,2,0,Ulcera gastrojejunal
H171,9,23419.98,64.22222222222223,Feminino,4,5,0,Cicatrizes e opacidades da cornea
C688,9,9791.41,66.44444444444444,Masculino,8,1,0,Neoplasia maligna de outros orgaos urinarios e dos nao especificados
T178,9,15165.619999999999,58.0,Masculino,8,1,0,Corpo estranho no trato respiratorio
K552,9,4440.09,55.888888888888886,Masculino,7,2,0,Transtornos vasculares do intestino
R599,9,32208.460000000003,44.22222222222222,Masculino,5,4,0,Aumento de volume dos ganglios linfaticos
H590,9,31288.199999999997,64.55555555555556,Masculino,5,4,0,Transtornos do olho e anexos pos-procedimento nao classificados em outra parte
Z513,9,1288.17,78.22222222222223,Feminino,1,8,0,Outros cuidados medicos
A309,9,4335.99,46.666666666666664,Feminino,4,5,0,Hanseniase [doenca de Hansen] [lepra]
N836,9,6516.87,32.666666666666664,Feminino,0,9,0,"Transtornos nao-inflamatorios do ovario, da trompa de Falopio e do ligamento largo"
M608,9,6862.5599999999995,47.0,Feminino,1,8,0,Miosite
M468,9,60392.47,60.666666666666664,Masculino,7,2,0,Outras espondilopatias inflamatorias
T928,9,8122.88,41.0,Masculino,8,1,0,Sequelas de traumatismos do membro superior
P039,9,79203.46,0.6666666666666666,Feminino,3,6,0,Feto e recem-nascido afetados por outras complicacoes do trabalho de parto e do parto
S331,9,70853.21,43.55555555555556,Masculino,5,4,0,"Luxacao, entorse ou distensao das articulacoes e dos ligamentos da coluna lombar e da pelve"
A178,9,14268.78,37.55555555555556,Masculino,6,3,0,Tuberculose do sistema nervoso
K117,9,2734.56,14.777777777777779,Masculino,7,2,0,Doencas das glandulas salivares
D131,9,11783.07,21.77777777777778,Feminino,4,5,0,Neoplasia benigna de outras partes e de partes mal definidas do aparelho digestivo
O065,9,1795.04,28.444444444444443,Feminino,0,9,0,Aborto nao especificado
H599,9,3630.28,50.44444444444444,Masculino,6,3,0,Transtornos do olho e anexos pos-procedimento nao classificados em outra parte
N881,9,2942.07,48.0,Feminino,0,9,0,Outros transtornos nao-inflamatorios do colo do utero
G608,9,7319.46,54.333333333333336,Feminino,4,5,0,Neuropatia hereditaria e idiopatica
J339,9,6954.82,32.44444444444444,Masculino,7,2,0,Polipo nasal
S565,9,11017.02,44.666666666666664,Masculino,6,3,0,Traumatismo do musculo e tendao ao nivel do antebraco
N258,9,21145.71,57.666666666666664,Masculino,5,4,0,Transtornos resultantes de funcao renal tubular alterada
N008,9,4350.83,25.555555555555557,Feminino,4,5,0,Sindrome nefritica aguda
S005,9,9339.45,27.444444444444443,Feminino,3,6,0,Traumatismo superficial da cabeca
M154,9,6001.62,68.77777777777777,Feminino,4,5,0,Poliartrose
D559,9,3084.64,46.22222222222222,Masculino,5,4,0,Anemia devida a transtornos enzimaticos
N81 ,9,7403.7699999999995,63.55555555555556,Feminino,0,9,0,Prolapso genital feminino
P593,9,3420.81,4.777777777777778,Masculino,7,2,0,Ictericia neonatal devida a outras causas e as nao especificadas
C639,9,17754.670000000002,71.33333333333333,Masculino,9,0,0,Neoplasia maligna de outros orgaos genitais masculinos e dos nao especificados
L08 ,9,4866.03,58.333333333333336,Masculino,5,4,0,Outras infeccoes localizadas da pele e do tecido subcutaneo
K45 ,9,8945.3,50.333333333333336,Feminino,1,8,0,Outras hernias abdominais
A062,9,3584.75,57.55555555555556,Masculino,5,4,0,Amebiase
M750,9,2971.12,56.888888888888886,Feminino,4,5,0,Lesoes do ombro
S013,9,3646.42,43.888888888888886,Feminino,4,5,0,Ferimento da cabeca
O340,9,6866.5,32.0,Feminino,0,9,0,"Assistencia prestada a mae por anormalidade, conhecida ou suspeita, dos orgaos pelvicos maternos"
F709,9,12325.91,46.0,Masculino,6,3,0,Retardo mental leve
G040,9,65601.26000000001,36.111111111111114,Feminino,3,6,0,"Encefalite, mielite e encefalomielite"
A161,9,37338.93,41.888888888888886,Masculino,6,3,0,"Tuberculose das vias respiratorias, sem confirmacao bacteriologica ou histologica"
D695,8,11633.82,51.875,Masculino,5,3,0,Purpura e outras afeccoes hemorragicas
K411,8,5785.469999999999,53.125,Masculino,6,2,0,Hernia femoral
M073,8,3497.83,45.125,Feminino,1,7,0,Artropatias psoriasicas e enteropaticas
G518,8,4774.17,41.75,Masculino,4,4,0,Transtornos do nervo facial
F118,8,2963.55,35.0,Feminino,3,5,0,Transtornos mentais e comportamentais devidos ao uso de opiaceos
D501,8,3458.73,64.625,Masculino,4,4,0,Anemia por deficiencia de ferro
O711,8,6373.43,29.25,Feminino,0,8,0,Outros traumatismos obstetricos
F150,8,3426.92,36.375,Masculino,5,3,0,"Transtornos mentais e comportamentais devidos ao uso de outros estimulantes, inclusive a cafeina"
B278,8,5500.96,21.625,Feminino,2,6,0,Mononucleose infecciosa
P002,8,7630.65,1.875,Masculino,4,4,0,"Feto e recem-nascido afetados por afeccoes maternas, nao obrigatoriamente relacionadas com a gravidez atual"
T852,8,10120.880000000001,63.875,Feminino,3,5,0,"Complicacoes de outros dispositivos proteticos, implantes e enxertos internos"
C059,8,9605.59,66.875,Feminino,3,5,0,Neoplasia maligna do palato
P243,8,6563.09,5.25,Masculino,6,2,0,Sindrome de aspiracao neonatal
O698,8,6260.08,28.75,Feminino,0,8,0,Trabalho de parto e parto complicados por anormalidade do cordao umbilical
K821,8,7769.28,42.75,Feminino,1,7,0,Outras doencas da vesicula biliar
N088,8,3595.45,55.0,Masculino,5,3,0,Transtornos glomerulares em doencas classificadas em outra parte
N137,8,10022.6,14.375,Feminino,2,6,0,Uropatia obstrutiva e por refluxo
C914,8,8600.49,61.5,Masculino,5,3,0,Leucemia linfoide
F162,8,5120.15,40.5,Masculino,8,0,0,Transtornos mentais e comportamentais devidos ao uso de alucinogenos
T854,8,11936.980000000001,57.375,Feminino,0,8,0,"Complicacoes de outros dispositivos proteticos, implantes e enxertos internos"
T789,8,9387.43,28.25,Feminino,3,5,0,Efeitos adversos nao classificados em outra parte
E137,8,3759.33,67.25,Feminino,2,6,0,Outros tipos especificados de diabetes mellitus
M015,8,2606.55,50.375,Masculino,4,4,0,Infeccoes diretas da articulacao em doencas infecciosas e parasitarias classificadas em outra parte
J111,8,3732.66,29.75,Feminino,3,5,0,Influenza [gripe] devida a virus nao identificado
N83 ,8,5119.34,41.875,Feminino,1,7,0,"Transtornos nao-inflamatorios do ovario, da trompa de Falopio e do ligamento largo"
O010,8,2439.24,26.375,Feminino,0,8,0,Mola hidatiforme
A492,8,15737.880000000001,48.0,Masculino,4,4,0,Infeccao bacteriana de localizacao nao especificada
A400,8,25400.17,45.375,Masculino,6,2,0,Septicemia estreptococica
A044,8,4238.67,31.5,Feminino,3,5,0,Outras infeccoes intestinais bacterianas
I446,8,11944.82,52.5,Masculino,6,2,0,Bloqueio atrioventricular e do ramo esquerdo
D609,8,4451.22,52.875,Feminino,2,6,0,"Aplasia pura da serie vermelha, adquirida [eritroblastopenia]"
C050,8,26718.010000000002,57.75,Feminino,3,5,0,Neoplasia maligna do palato
R202,8,1199.46,46.375,Feminino,3,5,0,Disturbios da sensibilidade cutanea
S269,8,64674.53,33.25,Masculino,8,0,0,Traumatismo do coracao
O358,8,8337.02,25.25,Feminino,0,8,0,"Assistencia prestada a mae por anormalidade e lesao fetais, conhecidas ou suspeitadas"
F432,8,4658.85,40.25,Masculino,4,4,0,"Reacoes ao ""stress"" grave e transtornos de adaptacao"
K298,8,2937.5099999999998,46.375,Masculino,4,4,0,Gastrite e duodenite
A928,8,1623.5,24.375,Masculino,5,3,0,Outras febres virais transmitidas por mosquitos
F160,8,2033.85,26.25,Masculino,5,3,0,Transtornos mentais e comportamentais devidos ao uso de alucinogenos
G979,8,28700.9,51.0,Masculino,5,3,0,Transtornos pos-procedimento do sistema nervoso nao classificados em outra parte
N361,8,4249.85,48.25,Feminino,0,8,0,Outros transtornos da uretra
E271,8,6268.98,61.375,Masculino,4,4,0,Outros transtornos da glandula supra-renal
O986,8,6521.530000000001,24.125,Feminino,0,8,0,"Doencas infecciosas e parasitarias maternas classificaveis em outra parte mas que compliquem a gravidez, o parto e o puerperio"
S899,8,9353.58,57.625,Masculino,6,2,0,Outros traumatismos e os nao especificados da perna
K264,8,4247.39,69.75,Masculino,6,2,0,Ulcera duodenal
F790,8,14749.18,32.125,Feminino,1,7,0,Retardo mental nao especificado
J013,8,44423.020000000004,59.5,Masculino,5,3,0,Sinusite aguda
S32 ,8,2405.46,47.875,Masculino,5,3,0,Fratura da coluna lombar e da pelve
S098,8,2448.77,37.25,Masculino,6,2,0,Outros traumatismos da cabeca e os nao especificados
D123,8,40942.369999999995,54.875,Masculino,5,3,0,"Neoplasia benigna do colon, reto, canal anal e anus"
N428,8,4056.2700000000004,74.5,Masculino,8,0,0,Outras afeccoes da prostata
P961,8,17817.4,1.125,Masculino,4,4,0,Outras afeccoes originadas no periodo perinatal
Z538,8,2498.6800000000003,38.25,Masculino,5,3,0,Pessoas em contato com servicos de saude para procedimentos especificos nao realizados
N649,8,15096.97,45.5,Feminino,0,8,0,Outras doencas da mama
D165,8,12572.45,57.125,Feminino,1,7,0,Neoplasia benigna de osso e de cartilagem articular
N304,8,13874.86,56.25,Masculino,5,3,0,Cistite
Q373,8,13181.769999999999,15.5,Masculino,5,3,0,Fenda labial com fenda palatina
T210,8,9101.54,8.5,Feminino,3,5,0,Queimadura e corrosao do tronco
F001,8,6970.9,48.625,Masculino,5,3,0,Demencia na doenca de Alzheimer
D444,8,25288.61,47.875,Feminino,3,5,0,Neoplasia de comportamento incerto ou desconhecido das glandulas endocrinas
O222,8,1539.24,31.5,Feminino,0,8,0,Complicacoes venosas na gravidez
J98 ,8,21641.32,75.5,Feminino,2,6,0,Outros transtornos respiratorios
A15 ,8,9862.08,45.25,Masculino,8,0,0,"Tuberculose respiratoria, com confirmacao bacteriologica e histologica"
P082,8,50380.57,6.375,Masculino,5,3,0,Transtornos relacionados com a gestacao prolongada e peso elevado ao nascer
E144,8,16215.789999999999,64.0,Masculino,4,4,0,Diabetes mellitus nao especificado
F630,8,4949.1900000000005,31.75,Masculino,6,2,0,Transtornos dos habitos e dos impulsos
I378,8,102130.47,23.25,Masculino,4,4,0,Transtornos da valva pulmonar
G111,8,5536.0599999999995,32.125,Masculino,5,3,0,Ataxia hereditaria
C638,8,20761.13,74.875,Masculino,8,0,0,Neoplasia maligna de outros orgaos genitais masculinos e dos nao especificados
N481,8,674.48,36.25,Masculino,8,0,0,Outros transtornos do penis
Q228,8,234607.83000000002,5.375,Masculino,5,3,0,Malformacoes congenitas das valvas pulmonar e tricuspide
I959,8,2465.27,77.5,Masculino,4,4,0,Hipotensao
D361,8,5480.92,42.375,Feminino,3,5,0,Neoplasia benigna de outras localizacoes e de localizacoes nao especificadas
K730,8,15471.64,56.875,Masculino,5,3,0,Hepatite cronica nao classificada em outra parte
